Ship Mode,Segment,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,Profitable
5726,1,0,38,77095,1,0,16,946.344,7,0.2,118.293,1
5727,1,1,7,53711,1,0,6,178.11,3,0.0,32.0598,1
5728,1,1,7,53711,1,1,13,1089.75,3,0.0,305.13,1
5729,1,1,7,53711,1,1,1,61.06,2,0.0,28.0876,1
5730,1,1,7,53711,1,2,5,459.92,4,0.0,41.3928,1
5731,1,1,7,53711,1,1,10,27.52,4,0.0,12.6592,1
5732,2,0,19,6460,2,2,5,638.82,9,0.0,185.2578,1
5733,2,0,19,6460,2,1,12,30.69,3,0.0,7.9794,1
5734,2,0,19,6460,2,2,8,25.16,2,0.0,8.5544,1
5735,1,1,31,10024,2,1,9,13.92,3,0.2,4.872,1
5736,1,1,5,90049,3,1,10,19.36,2,0.0,9.2928,1
5737,1,1,5,90049,3,2,8,19.3,2,0.0,5.79,1
5738,1,1,5,94109,3,1,9,38.376,3,0.2,13.4316,1
5739,2,0,5,94533,3,1,10,12.96,2,0.0,6.3504,1
5740,2,0,5,94533,3,2,8,26.48,1,0.0,10.0624,1
5741,2,0,5,94533,3,0,11,532.72,2,0.2,53.272,1
5742,2,0,5,94533,3,1,10,26.72,4,0.0,12.8256,1
5743,2,0,5,94533,3,1,10,20.04,3,0.0,9.6192,1
5744,2,0,5,94533,3,1,14,795.48,7,0.0,7.9548,1
5745,2,0,5,94533,3,2,8,21.56,7,0.0,6.8992,1
5746,1,1,37,27834,0,0,16,249.584,2,0.2,31.198,1
5747,1,1,37,27834,0,0,6,68.112,3,0.2,17.8794,1
5748,1,1,37,27834,0,0,6,16.56,3,0.2,-2.484,0
5749,1,1,31,11561,2,0,16,74.95,5,0.0,36.7255,1
5750,1,1,30,60089,1,2,15,355.455,3,0.5,-184.8366,0
5751,1,1,5,92037,3,1,1,44.4,3,0.0,22.2,1
5752,1,1,5,92037,3,1,1,20.65,5,0.0,9.499,1
5753,1,1,24,40475,0,2,0,866.4,4,0.0,225.264,1
5754,3,1,28,22153,0,1,3,5.56,2,0.0,1.4456,1
5755,1,1,38,76106,1,1,13,3.16,4,0.8,-8.532,0
5756,1,1,38,76106,1,0,4,1999.96,5,0.2,624.9875,1
5757,1,1,37,27604,0,2,8,46.152,3,0.2,12.1149,1
5758,2,1,2,33012,0,0,11,32.985,3,0.5,-1.9791,0
5759,0,2,5,90032,3,1,14,481.32,4,0.0,125.1432,1
5760,0,2,5,90032,3,1,9,6.384,1,0.2,2.1546,1
5761,2,1,5,92630,3,1,13,542.94,3,0.0,152.0232,1
5762,2,1,5,92630,3,2,8,54.92,4,0.0,19.7712,1
5763,2,0,31,11561,2,2,0,1448.82,10,0.1,209.274,1
5764,3,1,23,98103,3,1,14,353.88,6,0.0,17.694,1
5765,1,1,5,96003,3,0,16,333.576,3,0.2,25.0182,1
5766,1,2,38,78207,1,1,1,60.144,6,0.2,20.2986,1
5767,3,0,38,77070,1,0,6,85.2,6,0.2,20.235,1
5768,1,1,13,1453,2,1,1,3.15,1,0.0,1.512,1
5769,1,1,13,1453,2,1,10,22.72,4,0.0,10.224,1
5770,1,0,5,90032,3,2,8,14.91,3,0.0,4.6221,1
5771,1,0,5,90032,3,1,13,1158.12,4,0.0,335.8548,1
5772,1,0,18,65807,1,0,4,599.99,1,0.0,233.9961,1
5773,1,1,38,76706,1,1,14,23.968,2,0.2,2.3968,1
5774,1,1,5,90036,3,2,0,638.288,7,0.2,-31.9144,0
5775,1,1,5,90036,3,1,9,13.208,1,0.2,4.6228,1
5776,1,1,31,13021,2,1,9,15.528,3,0.2,5.823,1
5777,1,1,5,94109,3,1,10,104.85,1,0.0,50.328,1
5778,1,1,5,90008,3,1,3,30.48,3,0.0,7.9248,1
5779,1,1,5,90008,3,2,0,112.648,1,0.2,11.2648,1
5780,1,1,5,90049,3,0,11,71.976,3,0.2,24.2919,1
5781,3,1,5,95928,3,1,3,2.21,1,0.0,0.5967,1
5782,3,1,5,95928,3,1,7,15.52,4,0.0,7.4496,1
5783,3,1,5,95928,3,1,10,36.44,4,0.0,16.398,1
5784,1,1,12,97477,3,2,5,217.764,6,0.7,-384.7164,0
5785,1,1,12,97477,3,1,12,39.072,6,0.2,4.3956,1
5786,1,1,12,97477,3,1,9,22.638,7,0.7,-16.6012,0
5787,1,1,12,97477,3,1,3,95.144,7,0.2,10.7037,1
5788,3,0,2,32216,0,2,8,12.32,5,0.2,1.848,1
5789,3,0,2,32216,0,1,9,4.419,3,0.7,-3.0933,0
5790,2,1,5,93309,3,1,2,35.0,7,0.0,16.8,1
5791,2,1,5,93309,3,2,0,72.784,1,0.2,0.0,0
5792,2,1,5,93309,3,1,13,97.84,2,0.0,25.4384,1
5793,2,1,5,93309,3,2,8,51.75,1,0.0,15.525,1
5794,2,1,5,93309,3,1,9,46.672,2,0.2,16.3352,1
5795,3,1,31,10011,2,1,14,1395.54,9,0.0,362.8404,1
5796,3,1,31,10011,2,2,8,117.36,4,0.0,36.3816,1
5797,3,1,31,10011,2,1,1,18.9,3,0.0,8.694,1
5798,3,1,31,10011,2,1,10,77.52,2,0.0,37.9848,1
5799,3,1,30,60610,1,2,0,421.372,2,0.3,-6.0196,0
5800,2,1,38,79907,1,0,16,575.968,4,0.2,43.1976,1
5801,2,1,38,79907,1,1,10,10.368,2,0.2,3.6288,1
5802,2,1,5,91360,3,0,16,15.984,2,0.2,1.1988,1
5803,1,2,47,45503,2,1,3,10.272,3,0.2,1.1556,1
5804,1,0,38,75220,1,1,14,61.792,4,0.2,6.1792,1
5805,1,0,38,75220,1,2,5,205.9992,3,0.32,-27.2646,0
5806,3,1,32,37918,0,1,10,12.192,3,0.2,4.1148,1
5807,3,1,32,37918,0,1,13,87.168,2,0.2,8.7168,1
5808,3,1,32,37918,0,1,3,31.744,2,0.2,8.3328,1
5809,1,0,32,37421,0,2,8,132.224,4,0.2,-18.1808,0
5810,1,0,5,92037,3,1,10,105.52,4,0.0,48.5392,1
5811,1,0,5,92037,3,2,8,91.96,2,0.0,15.6332,1
5812,1,0,5,92037,3,0,16,1487.976,3,0.2,185.997,1
5813,2,2,31,10024,2,1,10,19.44,3,0.0,9.3312,1
5814,2,1,2,33614,0,0,6,11.672,1,0.2,-0.7295,0
5815,0,1,31,13501,2,0,16,279.96,4,0.0,78.3888,1
5816,0,1,31,13501,2,1,9,12.912,3,0.2,4.6806,1
5817,0,1,31,13501,2,1,9,17.088,4,0.2,5.7672,1
5818,0,1,31,13501,2,1,1,93.15,9,0.0,44.712,1
5819,0,1,31,13501,2,1,1,11.52,4,0.0,5.6448,1
5820,1,0,5,94122,3,1,12,238.62,2,0.0,4.7724,1
5821,1,0,5,94122,3,1,13,7.77,1,0.0,2.0979,1
5822,1,0,5,94122,3,2,15,285.48,5,0.2,-10.7055,0
5823,1,0,5,94122,3,1,9,19.168,4,0.2,6.4692,1
5824,0,1,47,43229,2,1,13,26.136,3,0.2,1.9602,1
5825,3,2,31,10035,2,1,10,419.4,4,0.0,201.312,1
5826,3,2,31,10035,2,2,0,90.801,1,0.1,14.1246,1
5827,3,2,31,10035,2,2,0,181.764,2,0.1,-8.0784,0
5828,3,2,31,10035,2,1,3,5.56,2,0.0,2.224,1
5829,1,1,11,47374,1,2,15,581.96,2,0.0,104.7528,1
5830,1,1,11,47374,1,2,0,29.98,1,0.0,8.0946,1
5831,1,1,5,92105,3,0,6,519.96,4,0.0,176.7864,1
5832,1,1,37,28027,0,1,1,6.264,3,0.2,2.0358,1
5833,1,1,37,28027,0,2,0,363.92,5,0.2,0.0,0
5834,1,1,2,33178,0,1,9,64.2,5,0.7,-42.8,0
5835,1,1,2,33178,0,1,9,38.52,3,0.7,-26.964,0
5836,1,1,2,33178,0,0,6,72.6,5,0.2,-8.1675,0
5837,1,1,5,90036,3,0,16,57.568,4,0.2,5.7568,1
5838,1,1,23,98115,3,1,14,83.7,5,0.0,3.348,1
5839,3,2,28,22204,0,1,10,32.4,5,0.0,15.552,1
5840,3,2,28,22204,0,2,8,47.98,2,0.0,11.0354,1
5841,1,1,5,92105,3,0,16,415.968,4,0.2,51.996,1
5842,1,1,5,92105,3,1,14,304.9,5,0.0,6.098,1
5843,1,1,5,92105,3,2,8,80.96,4,0.0,29.1456,1
5844,1,1,5,92105,3,1,14,777.21,7,0.0,54.4047,1
5845,1,1,5,92105,3,1,10,32.4,5,0.0,15.552,1
5846,1,1,5,92105,3,2,0,225.568,2,0.2,2.8196,1
5847,1,1,5,92105,3,2,8,36.6,3,0.0,15.372,1
5848,1,2,3,55113,1,1,13,715.64,2,0.0,178.91,1
5849,1,2,3,55113,1,1,14,795.51,3,0.0,143.1918,1
5850,1,2,3,55113,1,0,4,549.99,1,0.0,274.995,1
5851,1,2,3,55113,1,1,9,74.76,3,0.0,34.3896,1
5852,1,2,3,55113,1,2,8,29.22,3,0.0,12.8568,1
5853,1,2,28,23464,0,1,9,9.64,2,0.0,4.7236,1
5854,1,0,38,75220,1,1,14,33.488,7,0.2,-1.2558,0
5855,1,0,38,75220,1,1,12,23.04,3,0.2,-4.896,0
5856,1,0,38,75220,1,1,9,1.362,1,0.8,-2.1792,0
5857,1,0,38,75220,1,2,8,14.76,5,0.6,-11.439,0
5858,3,1,5,94521,3,2,5,239.666,2,0.15,14.098,1
5859,1,1,6,72032,0,2,15,301.96,2,0.0,45.294,1
5860,3,2,44,19120,2,1,10,7.968,2,0.2,2.8884,1
5861,3,1,6,72209,0,1,10,109.92,2,0.0,53.8608,1
5862,3,1,6,72209,0,1,10,19.44,3,0.0,9.3312,1
5863,3,1,6,72209,0,1,3,11.16,2,0.0,4.3524,1
5864,3,0,19,6450,2,1,13,79.47,3,0.0,22.2516,1
5865,3,0,19,6450,2,1,3,4.56,2,0.0,2.0064,1
5866,3,0,19,6450,2,2,0,1133.35,5,0.0,294.671,1
5867,1,0,44,19143,2,1,3,4.672,1,0.2,0.584,1
5868,1,0,44,19143,2,1,9,104.58,6,0.7,-80.178,0
5869,1,2,36,82001,3,2,0,1603.136,4,0.2,100.196,1
5870,0,0,5,92804,3,2,15,1293.488,7,0.2,80.843,1
5871,1,1,11,47401,1,2,8,127.95,3,0.0,21.7515,1
5872,1,2,34,31907,0,1,14,59.76,1,0.0,16.7328,1
5873,0,2,6,72401,0,1,9,108.08,7,0.0,54.04,1
5874,0,2,6,72401,0,1,9,9.54,3,0.0,4.3884,1
5875,2,2,44,19140,2,1,3,11.736,3,0.2,1.0269,1
5876,1,2,13,1841,2,1,9,447.86,7,0.0,219.4514,1
5877,1,2,13,1841,2,1,10,17.94,3,0.0,8.7906,1
5878,1,2,13,1841,2,1,13,245.88,6,0.0,68.8464,1
5879,1,1,31,10011,2,1,10,192.16,4,0.0,92.2368,1
5880,1,0,5,92105,3,2,0,801.568,2,0.2,50.098,1
5881,1,0,5,92105,3,1,10,368.91,9,0.0,180.7659,1
5882,1,0,5,92105,3,2,0,885.528,9,0.2,-99.6219,0
5883,3,0,5,94109,3,2,8,28.28,2,0.0,7.3528,1
5884,3,0,5,94109,3,1,12,4912.59,3,0.0,196.5036,1
5885,0,1,5,94110,3,1,9,14.352,3,0.2,5.0232,1
5886,0,1,5,94110,3,0,6,179.97,3,0.0,86.3856,1
5887,2,0,35,2920,2,1,14,42.76,1,0.0,11.1176,1
5888,1,1,24,42301,0,1,10,45.68,2,0.0,21.0128,1
5889,2,1,25,21215,2,1,9,25.06,2,0.0,11.7782,1
5890,1,1,30,60610,1,1,10,38.432,1,0.2,13.4512,1
5891,1,1,30,60610,1,1,14,21.568,2,0.2,1.6176,1
5892,1,1,30,60610,1,0,6,81.576,3,0.2,2.0394,1
5893,1,1,34,30318,0,1,9,2.78,1,0.0,1.3622,1
5894,1,0,5,90036,3,1,14,99.87,3,0.0,23.9688,1
5895,1,2,5,90049,3,1,1,44.4,3,0.0,22.2,1
5896,1,2,5,90049,3,1,10,21.4,5,0.0,9.63,1
5897,1,1,11,47374,1,2,8,71.12,4,0.0,22.0472,1
5898,1,1,11,47374,1,0,16,259.96,4,0.0,124.7808,1
5899,1,0,5,94110,3,1,7,9.78,1,0.0,4.89,1
5900,1,2,5,94122,3,1,9,24.192,9,0.2,7.56,1
5901,1,0,29,7090,2,2,8,31.56,3,0.0,10.4148,1
5902,0,2,5,94122,3,1,10,59.94,3,0.0,28.1718,1
5903,0,2,5,94122,3,1,10,45.36,4,0.0,22.2264,1
5904,0,2,5,94122,3,1,10,26.4,5,0.0,12.672,1
5905,0,2,5,94122,3,1,1,41.4,4,0.0,19.872,1
5906,0,2,5,94122,3,0,6,16.95,1,0.0,1.017,1
5907,1,0,5,95123,3,1,9,24.704,2,0.2,9.264,1
5908,1,0,5,95123,3,1,13,59.7,3,0.0,26.865,1
5909,1,0,5,95123,3,2,8,14.52,3,0.0,5.6628,1
5910,1,0,5,95123,3,1,9,104.184,3,0.2,33.8598,1
5911,1,2,23,98115,3,1,14,46.53,3,0.0,13.0284,1
5912,3,0,24,42301,0,1,12,25.5,3,0.0,6.63,1
5913,1,1,31,10035,2,1,14,14.9,5,0.0,1.043,1
5914,1,1,31,10035,2,1,1,87.71,7,0.0,41.2237,1
5915,1,1,31,10035,2,2,0,199.764,2,0.1,8.8784,1
5916,1,1,31,10035,2,1,14,94.6,4,0.0,27.434,1
5917,1,1,31,10035,2,2,5,4228.704,6,0.2,158.5764,1
5918,1,1,31,10035,2,2,5,2003.92,5,0.2,-25.049,0
5919,1,1,31,10035,2,0,16,209.97,3,0.0,58.7916,1
5920,1,1,31,10035,2,0,6,659.9,2,0.0,217.767,1
5921,1,1,31,10035,2,1,10,110.96,2,0.0,53.2608,1
5922,1,1,31,10035,2,0,16,67.8,4,0.0,1.356,1
5923,3,0,31,10011,2,2,15,313.176,2,0.4,-120.0508,0
5924,3,1,28,22153,0,1,3,22.96,7,0.0,6.6584,1
5925,1,0,23,98226,3,0,6,1099.5,10,0.0,362.835,1
5926,1,0,16,35601,0,2,15,1215.92,8,0.0,316.1392,1
5927,1,0,6,72701,0,1,1,7.31,1,0.0,3.4357,1
5928,1,0,6,72701,0,2,8,8.92,4,0.0,3.9248,1
5929,2,1,44,19120,2,2,5,87.21,3,0.5,-45.3492,0
5930,2,1,44,19120,2,1,10,15.552,3,0.2,5.4432,1
5931,2,1,44,19120,2,0,16,683.988,2,0.4,-113.998,0
5932,2,1,44,19120,2,1,14,13.392,3,0.2,1.0044,1
5933,2,1,44,19120,2,0,6,16.776,3,0.2,4.8231,1
5934,2,1,44,19120,2,0,6,527.92,2,0.2,85.787,1
5935,0,2,23,98103,3,2,8,25.4,5,0.0,8.636,1
5936,0,2,23,98103,3,0,16,177.48,3,0.2,19.9665,1
5937,0,2,23,98103,3,0,16,71.976,3,0.2,8.997,1
5938,1,1,38,75023,1,0,16,95.992,1,0.2,9.5992,1
5939,1,1,38,75023,1,1,1,13.216,4,0.2,4.2952,1
5940,3,1,5,90049,3,0,6,435.84,12,0.0,130.752,1
5941,3,1,5,90049,3,1,3,5.88,2,0.0,1.5876,1
5942,1,1,5,90032,3,0,16,211.168,4,0.2,18.4772,1
5943,1,0,5,90036,3,2,8,6.28,1,0.0,2.6376,1
5944,1,0,5,90036,3,0,6,95.1,5,0.0,30.432,1
5945,1,0,5,90036,3,1,10,25.92,4,0.0,12.4416,1
5946,1,0,5,90036,3,1,14,48.84,4,0.0,13.1868,1
5947,3,2,15,50315,1,1,9,25.9,5,0.0,12.691,1
5948,0,0,48,38671,0,1,7,42.68,4,0.0,19.6328,1
5949,0,0,48,38671,0,0,6,299.97,3,0.0,125.9874,1
5950,0,0,48,38671,0,1,13,262.24,2,0.0,78.672,1
5951,0,0,48,38671,0,1,9,234.36,6,0.0,112.4928,1
5952,1,2,38,77041,1,1,10,20.736,4,0.2,7.2576,1
5953,2,0,31,10009,2,1,3,10.5,5,0.0,2.94,1
5954,3,0,44,19601,2,2,8,23.968,2,0.2,7.7896,1
5955,3,0,44,19601,2,2,5,521.96,4,0.5,-250.5408,0
5956,3,0,5,94109,3,1,14,676.55,5,0.0,6.7655,1
5957,3,0,5,94109,3,1,13,154.9,5,0.0,40.274,1
5958,3,0,5,94109,3,1,7,30.56,4,0.0,14.9744,1
5959,3,0,5,94109,3,2,0,770.352,3,0.2,77.0352,1
5960,3,0,5,90045,3,2,8,21.12,4,0.0,6.5472,1
5961,3,2,5,90004,3,0,16,575.928,9,0.2,57.5928,1
5962,3,2,5,90004,3,1,13,7.78,2,0.0,2.0228,1
5963,3,2,5,90004,3,1,10,123.92,4,0.0,55.764,1
5964,1,0,5,94109,3,1,12,17.22,3,0.0,5.166,1
5965,1,0,5,94109,3,1,14,226.56,6,0.0,63.4368,1
5966,1,0,5,94109,3,0,16,107.88,3,0.2,10.788,1
5967,2,2,31,10009,2,1,10,81.98,2,0.0,40.1702,1
5968,2,1,5,92105,3,1,10,104.85,1,0.0,50.328,1
5969,2,1,5,92105,3,1,9,8.704,2,0.2,3.1552,1
5970,2,1,5,92105,3,1,10,19.92,4,0.0,9.7608,1
5971,2,1,5,92105,3,2,8,43.02,3,0.0,15.4872,1
5972,1,1,31,10024,2,2,5,240.784,1,0.2,30.098,1
5973,1,2,31,10011,2,1,13,414.96,2,0.0,124.488,1
5974,1,1,37,28205,0,1,14,387.72,5,0.2,-67.851,0
5975,1,0,45,66212,1,1,14,360.38,2,0.0,93.6988,1
5976,1,0,45,66212,1,1,10,13.56,2,0.0,6.2376,1
5977,2,1,41,85204,3,0,16,552.0,10,0.2,34.5,1
5978,1,2,46,74133,1,2,15,429.9,5,0.0,111.774,1
5979,1,2,46,74133,1,1,9,32.06,2,0.0,15.3888,1
5980,1,2,46,74133,1,2,0,161.96,2,0.0,45.3488,1
5981,1,2,46,74133,1,1,14,19.86,2,0.0,5.7594,1
5982,1,1,31,10035,2,1,10,12.96,2,0.0,6.3504,1
5983,3,1,44,19143,2,1,10,20.544,6,0.2,6.42,1
5984,1,1,48,39401,0,2,8,185.58,6,0.0,76.0878,1
5985,1,1,48,39401,0,1,9,77.56,2,0.0,35.6776,1
5986,1,1,48,39401,0,1,14,87.92,4,0.0,0.8792,1
5987,1,1,48,39401,0,1,10,245.94,6,0.0,120.5106,1
5988,1,1,48,39401,0,1,9,8.6,1,0.0,4.042,1
5989,1,1,48,39401,0,2,5,504.9,5,0.0,126.225,1
5990,1,1,5,90049,3,1,9,2357.488,7,0.2,884.058,1
5991,1,1,5,90049,3,0,16,369.544,7,0.2,32.3351,1
5992,1,1,5,90049,3,2,0,184.752,3,0.2,-20.7846,0
5993,0,0,47,43229,2,1,14,64.96,5,0.2,-4.06,0
5994,0,0,47,43229,2,1,12,13.52,2,0.2,1.69,1
5995,0,0,47,43229,2,2,0,458.43,5,0.3,-137.529,0
5996,0,0,47,43229,2,1,13,387.136,4,0.2,24.196,1
5997,0,0,47,43229,2,2,15,328.59,3,0.4,-147.8655,0
5998,1,0,39,83605,3,2,0,338.352,3,0.2,4.2294,1
5999,1,0,39,83605,3,1,10,25.92,4,0.0,12.4416,1
6000,1,0,39,83605,3,1,10,91.36,4,0.0,42.0256,1
6001,1,0,41,85023,3,2,8,87.96,3,0.2,7.6965,1
6002,1,0,41,85023,3,1,9,5.214,2,0.7,-4.1712,0
6003,1,1,2,33142,0,1,9,12.294,1,0.7,-8.6058,0
6004,1,1,5,90004,3,2,8,19.76,4,0.0,8.2992,1
6005,1,1,31,12180,2,2,0,109.764,2,0.1,8.5372,1
6006,1,0,13,2740,2,0,16,128.85,3,0.0,3.8655,1
6007,2,0,9,29501,0,2,8,127.95,3,0.0,21.7515,1
6008,1,1,5,90049,3,1,10,68.52,3,0.0,31.5192,1
6009,1,1,5,90049,3,1,14,74.94,3,0.0,14.2386,1
6010,1,1,5,90049,3,0,11,2548.56,6,0.2,286.713,1
6011,1,1,5,90049,3,1,7,271.44,3,0.0,122.148,1
6012,1,1,5,90049,3,0,16,287.88,3,0.2,35.985,1
6013,2,2,5,90008,3,1,10,14.9,5,0.0,7.152,1
6014,2,2,5,90008,3,0,16,4158.912,8,0.2,363.9048,1
6015,1,0,5,90049,3,2,8,91.96,2,0.0,15.6332,1
6016,1,0,5,90049,3,2,8,33.11,7,0.0,12.9129,1
6017,1,0,5,90049,3,1,10,19.44,3,0.0,9.3312,1
6018,1,0,5,90049,3,1,10,55.48,1,0.0,26.6304,1
6019,3,1,47,43229,2,1,13,91.92,5,0.2,11.49,1
6020,0,1,4,70065,0,1,13,17.34,2,0.0,4.6818,1
6021,0,1,4,70065,0,0,6,71.98,2,0.0,15.1158,1
6022,1,1,38,75104,1,1,7,7.08,3,0.2,2.478,1
6023,2,0,35,2908,2,0,6,69.98,2,0.0,4.8986,1
6024,3,1,47,43130,2,1,13,646.272,8,0.2,64.6272,1
6025,3,1,47,43130,2,1,10,10.368,2,0.2,3.7584,1
6026,1,0,23,98115,3,1,2,8.4,5,0.0,0.336,1
6027,1,0,23,98115,3,0,16,71.96,5,0.2,25.186,1
6028,2,1,37,28540,0,1,3,18.48,2,0.2,6.006,1
6029,2,1,5,90049,3,1,3,9.84,3,0.0,2.8536,1
6030,0,1,2,33142,0,2,0,239.24,1,0.2,23.924,1
6031,1,0,8,3060,2,2,8,21.12,4,0.0,6.5472,1
6032,2,1,31,10011,2,1,12,54.9,5,0.0,15.372,1
6033,1,2,5,90036,3,2,8,15.24,3,0.0,5.1816,1
6034,1,1,38,75007,1,1,13,19.568,2,0.8,-52.8336,0
6035,1,1,38,75007,1,1,9,310.392,4,0.8,-512.1468,0
6036,1,1,24,40324,0,2,8,42.6,3,0.0,16.614,1
6037,1,1,24,40324,0,1,9,113.94,6,0.0,54.6912,1
6038,1,1,24,40324,0,1,14,129.92,4,0.0,5.1968,1
6039,1,1,24,40324,0,1,3,5.28,3,0.0,2.5344,1
6040,1,0,5,90008,3,0,16,859.2,3,0.2,75.18,1
6041,1,0,5,90008,3,0,11,506.28,3,0.2,177.198,1
6042,1,1,41,85635,3,2,8,14.368,2,0.2,3.9512,1
6043,3,0,32,37918,0,2,0,314.352,3,0.2,-35.3646,0
6044,3,0,32,37918,0,1,10,27.888,7,0.2,10.1094,1
6045,1,0,41,85705,3,2,8,238.152,3,0.2,89.307,1
6046,1,2,3,55407,1,2,15,692.94,3,0.0,173.235,1
6047,1,0,2,33142,0,1,9,16.146,9,0.7,-12.9168,0
6048,1,0,2,33142,0,1,9,1345.485,5,0.7,-1031.5385,0
6049,2,1,38,77036,1,1,10,173.488,7,0.2,54.215,1
6050,1,1,7,53209,1,1,3,57.75,5,0.0,16.17,1
6051,1,1,7,53209,1,1,13,272.4,5,0.0,76.272,1
6052,3,2,47,43130,2,1,10,11.952,3,0.2,4.0338,1
6053,3,2,47,43130,2,2,8,28.0,4,0.2,7.7,1
6054,3,2,47,43130,2,1,9,12.201,7,0.7,-9.7608,0
6055,2,1,38,78539,1,1,9,2.068,1,0.8,-3.4122,0
6056,2,1,38,78539,1,1,10,83.84,8,0.2,30.392,1
6057,1,2,31,10009,2,1,7,11.36,2,0.0,5.3392,1
6058,1,2,31,10009,2,1,10,36.4,5,0.0,17.472,1
6059,1,1,44,19120,2,0,6,27.968,2,0.2,6.992,1
6060,1,2,31,14609,2,1,14,142.04,4,0.0,38.3508,1
6061,1,2,31,14609,2,1,3,14.67,3,0.0,6.0147,1
6062,3,1,5,92037,3,0,4,1199.96,5,0.2,224.9925,1
6063,3,1,5,92037,3,1,10,12.6,3,0.0,6.174,1
6064,3,1,5,92037,3,1,10,17.94,3,0.0,8.073,1
6065,2,1,44,19120,2,1,1,23.904,6,0.2,7.7688,1
6066,1,1,32,38134,0,1,12,88.96,8,0.2,10.008,1
6067,1,2,5,90712,3,2,0,518.272,8,0.2,-97.176,0
6068,1,2,5,90712,3,2,8,6.98,1,0.0,3.3504,1
6069,1,2,5,90712,3,0,11,343.2,1,0.2,38.61,1
6070,1,0,44,19120,2,1,1,17.544,3,0.2,5.9211,1
6071,1,1,38,78745,1,1,14,152.688,2,0.2,-26.7204,0
6072,1,1,38,78745,1,1,2,3.488,2,0.2,0.5668,1
6073,1,1,38,78745,1,1,12,5.888,2,0.2,-1.3248,0
6074,1,0,5,90008,3,1,9,153.552,3,0.2,51.8238,1
6075,1,0,5,90008,3,1,14,270.62,2,0.0,2.7062,1
6076,1,1,31,10011,2,0,6,468.9,6,0.0,206.316,1
6077,1,1,31,10011,2,0,6,72.48,2,0.0,30.4416,1
6078,1,1,31,10011,2,1,12,10.95,3,0.0,3.285,1
6079,1,1,31,10011,2,2,8,191.82,3,0.0,61.3824,1
6080,2,2,38,77070,1,1,14,151.056,9,0.2,7.5528,1
6081,0,1,38,79424,1,2,8,25.16,5,0.6,-11.322,0
6082,1,1,38,77095,1,1,9,6.216,6,0.8,-9.6348,0
6083,1,1,38,77095,1,1,3,23.616,9,0.2,2.6568,1
6084,1,1,38,77095,1,0,6,24.032,2,0.2,-0.6008,0
6085,1,1,38,77095,1,1,1,2.088,1,0.2,0.6786,1
6086,1,1,38,77095,1,1,9,4.488,6,0.8,-6.732,0
6087,1,1,5,92627,3,2,8,29.22,3,0.0,12.8568,1
6088,1,0,34,30076,0,1,10,6.48,1,0.0,3.1104,1
6089,3,0,17,80538,3,1,9,1.188,2,0.7,-0.99,0
6090,1,1,31,10035,2,2,0,272.646,3,0.1,18.1764,1
6091,1,1,31,10035,2,0,6,212.8,2,0.0,95.76,1
6092,1,1,31,10035,2,1,10,38.52,9,0.0,18.1044,1
6093,1,1,31,10035,2,0,6,72.64,2,0.0,21.792,1
6094,1,1,31,10035,2,1,14,45.4,4,0.0,12.712,1
6095,1,1,31,10035,2,1,10,13.76,2,0.0,6.3296,1
6096,1,1,31,10035,2,2,0,80.991,1,0.1,8.0991,1
6097,1,1,31,10035,2,1,9,11.784,3,0.2,3.9771,1
6098,1,1,31,10035,2,1,2,4.36,2,0.0,1.7876,1
6099,1,1,31,10035,2,2,0,2888.127,11,0.1,609.7157,1
6100,1,1,31,10035,2,0,16,1299.66,2,0.0,350.9082,1
6101,1,1,31,10035,2,2,0,2254.41,5,0.1,375.735,1
6102,1,1,31,10035,2,0,16,104.85,3,0.0,28.3095,1
6103,1,1,31,10035,2,0,6,59.97,3,0.0,20.3898,1
6104,2,2,44,19143,2,2,15,314.532,2,0.4,-83.8752,0
6105,1,0,2,33178,0,1,3,13.632,4,0.2,3.5784,1
6106,1,1,38,75051,1,1,13,19.432,2,0.8,-49.5516,0
6107,1,1,38,75051,1,0,6,65.44,5,0.2,-8.18,0
6108,1,1,30,60653,1,1,1,6.0,2,0.2,2.1,1
6109,1,1,30,60653,1,1,9,1.908,3,0.8,-3.2436,0
6110,1,1,47,44134,2,2,0,1474.802,7,0.3,-21.0686,0
6111,1,1,47,44134,2,1,13,110.096,2,0.2,33.0288,1
6112,1,1,47,44134,2,1,2,16.752,6,0.2,5.4444,1
6113,1,1,47,44134,2,2,0,1537.074,9,0.3,0.0,0
6114,1,1,47,44134,2,2,0,449.372,2,0.3,-12.8392,0
6115,1,0,5,94061,3,1,9,41.904,6,0.2,14.1426,1
6116,1,2,31,10011,2,0,16,2279.96,4,0.0,592.7896,1
6117,1,2,31,10011,2,1,1,14.94,3,0.0,6.8724,1
6118,1,0,12,97477,3,0,16,191.976,3,0.2,19.1976,1
6119,1,0,12,97477,3,1,3,23.832,3,0.2,6.5538,1
6120,1,0,12,97477,3,2,8,409.216,8,0.2,61.3824,1
6121,1,0,12,97477,3,2,5,72.588,2,0.7,-128.2388,0
6122,1,1,30,60610,1,1,14,61.568,2,0.2,4.6176,1
6123,1,2,38,76021,1,1,10,20.96,4,0.2,6.812,1
6124,1,0,5,90036,3,0,6,44.75,5,0.0,8.5025,1
